round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
603,0,7,3,1,0.6364,0.0,0.7,0,0.1
604,0,7,3,1,0.6364,0.0,0.7,0,0.2
606,0,8,2,1,0.7273,0.0,0.8,0,0.1
608,0,5,4,2,0.4545,0.0,0.5556,0,0.2222
609,0,7,3,1,0.6364,0.0,0.7,0,0.1
610,0,10,0,1,0.9091,0.0,1.0,0,0.6
612,0,5,5,1,0.4545,0.0,0.5,0,0.2
613,0,8,2,1,0.7273,0.0,0.8,0,0.3
614,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
616,0,9,1,1,0.8182,0.0,0.9,0,0.5
618,0,7,3,1,0.6364,0.0,0.7,0,0.1
619,0,7,3,1,0.6364,0.0,0.7,0,0.1
621,0,9,1,1,0.8182,0.0,0.9,0,0.2
622,0,7,3,1,0.6364,0.0,0.7,0,0.0
623,0,9,0,2,0.8182,0.0,1.0,0,0.1111
624,0,8,1,2,0.7273,0.0,0.8889,0,0.0
625,0,9,1,1,0.8182,0.0,0.9,0,0.3
629,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
634,0,6,3,2,0.5455,0.0,0.6667,0,0.3333
635,0,6,4,1,0.5455,0.0,0.6,0,0.1
638,0,6,4,1,0.5455,0.0,0.6,0,0.3
639,0,7,3,1,0.6364,0.0,0.7,0,0.2
641,0,4,5,2,0.3636,0.0,0.4444,0,0.1111
642,0,7,3,1,0.6364,0.0,0.7,0,0.2
644,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
645,0,8,2,1,0.7273,0.0,0.8,0,0.3
647,0,7,3,1,0.6364,0.0,0.7,0,0.2
648,0,9,1,1,0.8182,0.0,0.9,0,0.1
650,0,8,2,1,0.7273,0.0,0.8,0,0.0
652,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
653,0,9,1,1,0.8182,0.0,0.9,0,0.3
654,0,8,2,1,0.7273,0.0,0.8,0,0.4
655,0,8,2,1,0.7273,0.0,0.8,0,0.1
658,0,7,3,1,0.6364,0.0,0.7,0,0.0
659,0,6,4,1,0.5455,0.0,0.6,0,0.0
661,0,9,1,1,0.8182,0.0,0.9,0,0.4
662,0,6,3,2,0.5455,0.0,0.6667,0,0.2222
667,0,6,3,2,0.5455,0.0,0.6667,0,0.2222
668,0,9,1,1,0.8182,0.0,0.9,0,0.2
670,0,7,3,1,0.6364,0.0,0.7,0,0.3
671,0,10,0,1,0.9091,0.0,1.0,0,0.3
672,0,6,2,3,0.5455,0.0,0.75,0,0.375
