round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
72,4,57,1,6,0.8971,0.4,0.9828,0.5333,0.9
73,8,46,1,13,0.7941,0.381,0.9787,0.5333,0.7305
74,8,48,2,10,0.8235,0.4444,0.96,0.5714,0.7978
75,6,44,3,15,0.7353,0.2857,0.9362,0.4,0.6363
76,16,39,1,12,0.8088,0.5714,0.975,0.7111,0.8134
77,7,49,1,11,0.8235,0.3889,0.98,0.5385,0.8367
78,6,46,4,12,0.7647,0.3333,0.92,0.4286,0.7856
79,7,50,1,10,0.8382,0.4118,0.9804,0.56,0.7428
80,7,49,6,6,0.8235,0.5385,0.8909,0.5385,0.8601
81,8,48,1,11,0.8235,0.4211,0.9796,0.5714,0.8238
82,11,48,1,8,0.8676,0.5789,0.9796,0.7097,0.8915
83,12,48,1,7,0.8824,0.6316,0.9796,0.75,0.8496
84,7,42,3,16,0.7206,0.3043,0.9333,0.4242,0.6831
85,9,47,3,9,0.8235,0.5,0.94,0.6,0.8144
86,12,49,1,6,0.8971,0.6667,0.98,0.7742,0.9067
87,12,42,3,11,0.7941,0.5217,0.9333,0.6316,0.8097
88,9,51,1,7,0.8824,0.5625,0.9808,0.6923,0.9339
89,6,47,2,13,0.7794,0.3158,0.9592,0.4444,0.8013
90,14,48,0,6,0.9118,0.7,1.0,0.8235,0.9354
91,12,47,1,8,0.8676,0.6,0.9792,0.7273,0.874
92,5,47,1,15,0.7647,0.25,0.9792,0.3846,0.7458
93,7,55,1,5,0.9118,0.5833,0.9821,0.7,0.9122
94,8,49,1,10,0.8382,0.4444,0.98,0.5926,0.9044
95,11,51,1,5,0.9118,0.6875,0.9808,0.7857,0.9315
96,6,51,3,8,0.8382,0.4286,0.9444,0.5217,0.795
97,9,50,2,7,0.8676,0.5625,0.9615,0.6667,0.8618
98,7,55,1,5,0.9118,0.5833,0.9821,0.7,0.8943
99,9,50,2,7,0.8676,0.5625,0.9615,0.6667,0.9111
100,6,44,4,14,0.7353,0.3,0.9167,0.4,0.6156
101,6,48,7,7,0.7941,0.4615,0.8727,0.4615,0.7217
102,10,44,3,11,0.7941,0.4762,0.9362,0.5882,0.7903
103,11,43,3,11,0.7941,0.5,0.9348,0.6111,0.8231
104,6,51,2,9,0.8382,0.4,0.9623,0.5217,0.8377
105,9,49,0,10,0.8529,0.4737,1.0,0.6429,0.7637
106,9,53,0,6,0.9118,0.6,1.0,0.75,0.8453
107,9,45,3,11,0.7941,0.45,0.9375,0.5625,0.8219
108,9,51,3,5,0.8824,0.6429,0.9444,0.6923,0.8333
109,11,46,4,7,0.8382,0.6111,0.92,0.6667,0.8622
110,8,40,3,17,0.7059,0.32,0.9302,0.4444,0.7442
111,8,50,0,10,0.8529,0.4444,1.0,0.6154,0.8767
112,11,46,1,10,0.8382,0.5238,0.9787,0.6667,0.8409
113,9,44,1,14,0.7794,0.3913,0.9778,0.5455,0.857
114,6,50,2,10,0.8235,0.375,0.9615,0.5,0.7236
115,9,49,2,8,0.8529,0.5294,0.9608,0.6429,0.7405
116,9,45,3,11,0.7941,0.45,0.9375,0.5625,0.8094
117,12,42,2,12,0.7941,0.5,0.9545,0.6316,0.7926
118,11,47,0,10,0.8529,0.5238,1.0,0.6875,0.8105
119,7,48,2,11,0.8088,0.3889,0.96,0.5185,0.7589
120,6,46,5,11,0.7647,0.3529,0.902,0.4286,0.6851
121,13,51,1,3,0.9412,0.8125,0.9808,0.8667,0.8966
122,14,41,2,11,0.8088,0.56,0.9535,0.6829,0.8391
123,7,52,1,8,0.8676,0.4667,0.9811,0.6087,0.8126
124,7,45,4,12,0.7647,0.3684,0.9184,0.4667,0.7304
125,8,52,1,7,0.8824,0.5333,0.9811,0.6667,0.7094
126,6,51,3,8,0.8382,0.4286,0.9444,0.5217,0.7831
127,14,36,4,14,0.7353,0.5,0.9,0.6087,0.8259
128,17,40,0,11,0.8382,0.6071,1.0,0.7556,0.883
129,8,43,4,13,0.75,0.381,0.9149,0.4848,0.7335
130,6,46,3,13,0.7647,0.3158,0.9388,0.4286,0.7229
131,7,49,1,11,0.8235,0.3889,0.98,0.5385,0.8522
132,11,50,1,6,0.8971,0.6471,0.9804,0.7586,0.9331
133,7,48,3,10,0.8088,0.4118,0.9412,0.5185,0.7566
134,9,50,2,7,0.8676,0.5625,0.9615,0.6667,0.8065
135,10,46,2,10,0.8235,0.5,0.9583,0.625,0.7917
136,11,49,1,7,0.8824,0.6111,0.98,0.7333,0.8533
137,7,53,2,6,0.8824,0.5385,0.9636,0.6364,0.8671
138,8,49,3,8,0.8382,0.5,0.9423,0.5926,0.8786
139,7,52,2,7,0.8676,0.5,0.963,0.6087,0.8333
140,4,46,3,15,0.7353,0.2105,0.9388,0.3077,0.638
141,10,44,5,9,0.7941,0.5263,0.898,0.5882,0.8303
142,12,45,2,9,0.8382,0.5714,0.9574,0.6857,0.8602
143,14,44,3,7,0.8529,0.6667,0.9362,0.7368,0.8896
144,8,50,3,7,0.8529,0.5333,0.9434,0.6154,0.7748
145,10,54,0,4,0.9412,0.7143,1.0,0.8333,0.8704
146,6,48,4,10,0.7941,0.375,0.9231,0.4615,0.6526
147,12,47,2,7,0.8676,0.6316,0.9592,0.7273,0.8743
148,11,49,0,8,0.8824,0.5789,1.0,0.7333,0.9345
149,14,51,1,2,0.9559,0.875,0.9808,0.9032,0.9387
150,9,47,1,11,0.8235,0.45,0.9792,0.6,0.8656
151,11,47,1,9,0.8529,0.55,0.9792,0.6875,0.9167
152,10,56,2,0,0.9706,1.0,0.9655,0.9091,0.9931
153,9,47,2,10,0.8235,0.4737,0.9592,0.6,0.8722
154,10,49,2,7,0.8676,0.5882,0.9608,0.6897,0.8616
155,8,45,1,14,0.7794,0.3636,0.9783,0.5161,0.8538
156,9,46,2,11,0.8088,0.45,0.9583,0.5806,0.7719
157,7,48,5,8,0.8088,0.4667,0.9057,0.5185,0.7648
158,11,49,2,6,0.8824,0.6471,0.9608,0.7333,0.8351
159,8,41,2,17,0.7206,0.32,0.9535,0.4571,0.6474
160,13,44,4,7,0.8382,0.65,0.9167,0.7027,0.8896
161,6,54,1,7,0.8824,0.4615,0.9818,0.6,0.8014
