round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
789,16,43,3,5,0.8806,0.7619,0.9348,0.8,0.9265
790,16,39,2,10,0.8209,0.6154,0.9512,0.7273,0.7936
791,16,44,2,5,0.8955,0.7619,0.9565,0.8205,0.7961
792,17,41,1,8,0.8657,0.68,0.9762,0.7907,0.9543
793,14,45,1,7,0.8806,0.6667,0.9783,0.7778,0.9058
794,8,46,0,13,0.806,0.381,1.0,0.5517,0.8406
795,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.9931
796,16,35,1,15,0.7612,0.5161,0.9722,0.6667,0.8163
797,9,46,0,12,0.8209,0.4286,1.0,0.6,0.8551
798,16,39,1,11,0.8209,0.5926,0.975,0.7273,0.8185
799,18,40,1,8,0.8657,0.6923,0.9756,0.8,0.9071
800,21,37,2,7,0.8657,0.75,0.9487,0.8235,0.8663
801,14,43,1,9,0.8507,0.6087,0.9773,0.7368,0.8676
802,15,42,0,10,0.8507,0.6,1.0,0.75,0.9152
803,17,44,0,6,0.9104,0.7391,1.0,0.85,0.8785
804,12,48,2,5,0.8955,0.7059,0.96,0.7742,0.9094
805,15,44,1,7,0.8806,0.6818,0.9778,0.7895,0.8061
806,9,42,1,15,0.7612,0.375,0.9767,0.5294,0.6783
807,17,36,0,14,0.791,0.5484,1.0,0.7083,0.8683
808,17,42,0,8,0.8806,0.68,1.0,0.8095,0.899
809,9,44,0,14,0.791,0.3913,1.0,0.5625,0.7362
810,14,40,2,11,0.806,0.56,0.9524,0.6829,0.7676
811,16,41,0,10,0.8507,0.6154,1.0,0.7619,0.8809
812,18,40,0,9,0.8657,0.6667,1.0,0.8,0.8963
813,15,43,1,8,0.8657,0.6522,0.9773,0.7692,0.8676
814,21,39,1,6,0.8955,0.7778,0.975,0.8571,0.9287
815,21,36,2,8,0.8507,0.7241,0.9474,0.8077,0.8829
816,15,40,3,9,0.8209,0.625,0.9302,0.7143,0.7936
817,15,42,2,8,0.8507,0.6522,0.9545,0.75,0.9101
818,18,40,1,8,0.8657,0.6923,0.9756,0.8,0.8687
819,18,41,1,7,0.8806,0.72,0.9762,0.8182,0.9571
820,16,44,1,6,0.8955,0.7273,0.9778,0.8205,0.9414
821,17,35,2,13,0.7761,0.5667,0.9459,0.6939,0.8144
822,12,45,1,9,0.8507,0.5714,0.9783,0.7059,0.8644
823,8,49,1,9,0.8507,0.4706,0.98,0.6154,0.8706
824,15,45,2,5,0.8955,0.75,0.9574,0.8108,0.9213
825,13,39,2,13,0.7761,0.5,0.9512,0.6341,0.8077
826,17,42,1,7,0.8806,0.7083,0.9767,0.8095,0.8537
827,14,49,1,3,0.9403,0.8235,0.98,0.875,0.9118
828,8,51,2,6,0.8806,0.5714,0.9623,0.6667,0.8747
829,13,50,1,3,0.9403,0.8125,0.9804,0.8667,0.9583
830,13,48,2,4,0.9104,0.7647,0.96,0.8125,0.8988
831,11,44,0,12,0.8209,0.4783,1.0,0.6471,0.8182
832,20,36,1,10,0.8358,0.6667,0.973,0.7843,0.973
833,13,41,0,13,0.806,0.5,1.0,0.6667,0.9156
834,22,40,0,5,0.9254,0.8148,1.0,0.898,0.9787
835,16,45,1,5,0.9104,0.7619,0.9783,0.8421,0.881
836,22,37,2,6,0.8806,0.7857,0.9487,0.8462,0.9368
837,18,44,0,5,0.9254,0.7826,1.0,0.878,0.8439
838,20,42,2,3,0.9254,0.8696,0.9545,0.8889,0.9012
839,18,40,1,8,0.8657,0.6923,0.9756,0.8,0.909
840,10,47,3,7,0.8507,0.5882,0.94,0.6667,0.7882
841,17,41,3,6,0.8657,0.7391,0.9318,0.7907,0.9289
842,14,47,1,5,0.9104,0.7368,0.9792,0.8235,0.9649
843,11,48,2,6,0.8806,0.6471,0.96,0.7333,0.8824
844,14,43,1,9,0.8507,0.6087,0.9773,0.7368,0.7253
845,13,49,1,4,0.9254,0.7647,0.98,0.8387,0.98
846,12,49,2,4,0.9104,0.75,0.9608,0.8,0.9608
847,20,41,1,5,0.9104,0.8,0.9762,0.8696,0.9638
848,12,49,1,5,0.9104,0.7059,0.98,0.8,0.9635
849,17,39,1,10,0.8358,0.6296,0.975,0.7556,0.8741
850,10,48,3,6,0.8657,0.625,0.9412,0.6897,0.8873
851,13,47,1,6,0.8955,0.6842,0.9792,0.7879,0.7577
852,15,51,0,1,0.9851,0.9375,1.0,0.9677,0.9449
853,17,40,0,10,0.8507,0.6296,1.0,0.7727,0.887
854,18,39,0,10,0.8507,0.6429,1.0,0.7826,0.8306
855,15,40,3,9,0.8209,0.625,0.9302,0.7143,0.7636
856,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.8755
857,12,47,2,6,0.8806,0.6667,0.9592,0.75,0.8946
858,9,47,2,9,0.8358,0.5,0.9592,0.6207,0.7324
859,17,47,0,3,0.9552,0.85,1.0,0.9189,0.9745
860,15,45,0,7,0.8955,0.6818,1.0,0.8108,0.9172
861,14,46,0,7,0.8955,0.6667,1.0,0.8,0.8634
862,17,38,1,11,0.8209,0.6071,0.9744,0.7391,0.8636
863,11,46,1,9,0.8507,0.55,0.9787,0.6875,0.8755
864,15,43,1,8,0.8657,0.6522,0.9773,0.7692,0.8034
865,17,49,0,1,0.9851,0.9444,1.0,0.9714,0.9932
866,13,43,0,11,0.8358,0.5417,1.0,0.7027,0.7161
867,22,41,1,3,0.9403,0.88,0.9762,0.9167,0.9571
868,11,47,0,9,0.8657,0.55,1.0,0.7097,0.8766
869,21,36,3,7,0.8507,0.75,0.9231,0.8077,0.8901
870,14,48,0,5,0.9254,0.7368,1.0,0.8485,0.8454
871,15,43,2,7,0.8657,0.6818,0.9556,0.7692,0.8545
872,15,41,0,11,0.8358,0.5769,1.0,0.7317,0.7777
873,16,40,1,10,0.8358,0.6154,0.9756,0.7442,0.8218
874,16,48,0,3,0.9552,0.8421,1.0,0.9143,0.8991
875,18,38,3,8,0.8358,0.6923,0.9268,0.766,0.9259
876,12,44,0,11,0.8358,0.5217,1.0,0.6857,0.8251
877,18,41,0,8,0.8806,0.6923,1.0,0.8182,0.9597
878,14,42,1,10,0.8358,0.5833,0.9767,0.7179,0.7607
879,10,45,3,9,0.8209,0.5263,0.9375,0.625,0.8257
880,13,48,0,6,0.9104,0.6842,1.0,0.8125,0.875
881,12,39,3,13,0.7612,0.48,0.9286,0.6,0.76
882,12,46,3,6,0.8657,0.6667,0.9388,0.7273,0.8424
883,12,46,0,9,0.8657,0.5714,1.0,0.7273,0.8116
884,17,41,1,8,0.8657,0.68,0.9762,0.7907,0.8552
885,15,48,0,4,0.9403,0.7895,1.0,0.8824,0.9649
886,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.8101
887,15,46,0,6,0.9104,0.7143,1.0,0.8333,0.8613
888,17,38,1,11,0.8209,0.6071,0.9744,0.7391,0.8132
889,20,39,0,8,0.8806,0.7143,1.0,0.8333,0.9689
890,6,47,3,11,0.791,0.3529,0.94,0.4615,0.7529
891,15,46,1,5,0.9104,0.75,0.9787,0.8333,0.9628
892,17,43,0,7,0.8955,0.7083,1.0,0.8293,0.9264
893,13,44,0,10,0.8507,0.5652,1.0,0.7222,0.9022
894,19,33,2,13,0.7761,0.5938,0.9429,0.717,0.7866
895,14,47,1,5,0.9104,0.7368,0.9792,0.8235,0.8728
896,17,42,1,7,0.8806,0.7083,0.9767,0.8095,0.814
897,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.8934
898,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.7909
899,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.9384
900,20,36,0,11,0.8358,0.6452,1.0,0.7843,0.8262
901,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.8864
902,11,46,1,9,0.8507,0.55,0.9787,0.6875,0.7734
903,12,44,3,8,0.8358,0.6,0.9362,0.6857,0.7872
904,18,41,2,6,0.8806,0.75,0.9535,0.8182,0.8895
905,9,48,1,9,0.8507,0.5,0.9796,0.6429,0.8889
906,8,47,2,10,0.8209,0.4444,0.9592,0.5714,0.915
907,14,46,0,7,0.8955,0.6667,1.0,0.8,0.8634
908,19,41,2,5,0.8955,0.7917,0.9535,0.8444,0.9312
909,12,47,0,8,0.8806,0.6,1.0,0.75,0.8745
910,17,37,1,12,0.806,0.5862,0.9737,0.7234,0.9238
911,15,45,0,7,0.8955,0.6818,1.0,0.8108,0.7939
912,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.9182
913,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.8902
914,12,44,1,10,0.8358,0.5455,0.9778,0.6857,0.9141
915,14,47,1,5,0.9104,0.7368,0.9792,0.8235,0.943
916,14,48,1,4,0.9254,0.7778,0.9796,0.8485,0.9274
917,18,34,5,10,0.7761,0.6429,0.8718,0.7059,0.8095
918,15,46,0,6,0.9104,0.7143,1.0,0.8333,0.9275
919,15,40,1,11,0.8209,0.5769,0.9756,0.7143,0.8837
920,19,38,0,10,0.8507,0.6552,1.0,0.7917,0.9102
921,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9182
922,14,34,2,17,0.7164,0.4516,0.9444,0.5957,0.7849
923,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.7758
924,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.8447
925,11,51,0,5,0.9254,0.6875,1.0,0.8148,0.951
926,16,40,0,11,0.8358,0.5926,1.0,0.7442,0.8593
927,9,47,1,10,0.8358,0.4737,0.9792,0.6207,0.8443
928,12,50,1,4,0.9254,0.75,0.9804,0.8276,0.9424
929,12,44,2,9,0.8358,0.5714,0.9565,0.6857,0.7899
930,15,44,1,7,0.8806,0.6818,0.9778,0.7895,0.8131
931,12,50,0,5,0.9254,0.7059,1.0,0.8276,0.9388
932,16,44,2,5,0.8955,0.7619,0.9565,0.8205,0.8095
933,12,47,2,6,0.8806,0.6667,0.9592,0.75,0.9649
934,17,39,0,11,0.8358,0.6071,1.0,0.7556,0.8672
935,17,41,2,7,0.8657,0.7083,0.9535,0.7907,0.8924
936,19,38,2,8,0.8507,0.7037,0.95,0.7917,0.9185
937,12,49,0,6,0.9104,0.6667,1.0,0.8,0.9229
938,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.8676
939,18,41,1,7,0.8806,0.72,0.9762,0.8182,0.9019
940,22,42,1,2,0.9552,0.9167,0.9767,0.9362,0.9855
941,12,48,2,5,0.8955,0.7059,0.96,0.7742,0.8635
942,13,43,1,10,0.8358,0.5652,0.9773,0.7027,0.8528
943,15,44,1,7,0.8806,0.6818,0.9778,0.7895,0.8939
944,10,43,1,13,0.791,0.4348,0.9773,0.5882,0.7441
945,11,46,1,9,0.8507,0.55,0.9787,0.6875,0.8936
946,12,44,1,10,0.8358,0.5455,0.9778,0.6857,0.8505
947,18,41,1,7,0.8806,0.72,0.9762,0.8182,0.8933
948,17,45,0,5,0.9254,0.7727,1.0,0.8718,0.9505
