round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
888,0,21,13,22,0.375,0.0,0.6176,0,0.4372
889,0,20,13,23,0.3571,0.0,0.6061,0,0.4387
890,0,23,15,18,0.4107,0.0,0.6053,0,0.4342
891,0,24,14,18,0.4286,0.0,0.6316,0,0.4459
892,0,22,15,19,0.3929,0.0,0.5946,0,0.3812
893,0,19,15,22,0.3393,0.0,0.5588,0,0.3824
894,0,22,16,18,0.3929,0.0,0.5789,0,0.3743
895,0,22,14,20,0.3929,0.0,0.6111,0,0.4528
896,0,22,11,23,0.3929,0.0,0.6667,0,0.4058
897,0,23,14,19,0.4107,0.0,0.6216,0,0.3457
898,0,19,18,19,0.3393,0.0,0.5135,0,0.3826
899,0,25,15,16,0.4464,0.0,0.625,0,0.4141
900,0,20,12,24,0.3571,0.0,0.625,0,0.4453
901,0,27,13,16,0.4821,0.0,0.675,0,0.4484
902,0,18,13,25,0.3214,0.0,0.5806,0,0.3781
903,0,19,13,24,0.3393,0.0,0.5938,0,0.3789
904,0,21,11,24,0.375,0.0,0.6562,0,0.4648
905,0,22,10,24,0.3929,0.0,0.6875,0,0.444
906,0,26,13,17,0.4643,0.0,0.6667,0,0.4917
