round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
964,7,37,3,10,0.7719,0.4118,0.925,0.5185,0.7471
965,7,41,2,7,0.8421,0.5,0.9535,0.6087,0.8206
966,8,38,2,9,0.807,0.4706,0.95,0.5926,0.7779
967,10,38,4,5,0.8421,0.6667,0.9048,0.6897,0.7984
968,13,36,3,5,0.8596,0.7222,0.9231,0.7647,0.9145
969,8,42,0,7,0.8772,0.5333,1.0,0.6957,0.746
970,8,41,1,7,0.8596,0.5333,0.9762,0.6667,0.9079
971,12,37,1,7,0.8596,0.6316,0.9737,0.75,0.8753
972,9,42,0,6,0.8947,0.6,1.0,0.75,0.9302
973,7,39,5,6,0.807,0.5385,0.8864,0.56,0.7675
974,8,41,3,5,0.8596,0.6154,0.9318,0.6667,0.9318
975,10,36,1,10,0.807,0.5,0.973,0.6452,0.7649
976,13,39,1,4,0.9123,0.7647,0.975,0.8387,0.8882
977,9,32,4,12,0.7193,0.4286,0.8889,0.5294,0.8016
978,12,38,0,7,0.8772,0.6316,1.0,0.7742,0.9224
979,16,31,3,7,0.8246,0.6957,0.9118,0.7619,0.899
980,12,35,2,8,0.8246,0.6,0.9459,0.7059,0.8149
981,9,36,3,9,0.7895,0.5,0.9231,0.6,0.812
982,13,32,2,10,0.7895,0.5652,0.9412,0.6842,0.7916
983,9,36,2,10,0.7895,0.4737,0.9474,0.6,0.7867
984,10,37,3,7,0.8246,0.5882,0.925,0.6667,0.8971
985,7,41,2,7,0.8421,0.5,0.9535,0.6087,0.7774
986,6,41,3,7,0.8246,0.4615,0.9318,0.5455,0.8497
987,7,40,3,7,0.8246,0.5,0.9302,0.5833,0.7359
988,8,41,1,7,0.8596,0.5333,0.9762,0.6667,0.9016
989,5,39,4,9,0.7719,0.3571,0.907,0.4348,0.7807
990,5,41,4,7,0.807,0.4167,0.9111,0.4762,0.8093
991,8,40,0,9,0.8421,0.4706,1.0,0.64,0.8588
992,6,44,0,7,0.8772,0.4615,1.0,0.6316,0.8322
993,8,40,1,8,0.8421,0.5,0.9756,0.64,0.8323
994,10,36,1,10,0.807,0.5,0.973,0.6452,0.8554
995,13,35,2,7,0.8421,0.65,0.9459,0.7429,0.8851
996,10,31,4,12,0.7193,0.4545,0.8857,0.5556,0.8442
997,8,39,4,6,0.8246,0.5714,0.907,0.6154,0.9269
998,11,37,1,8,0.8421,0.5789,0.9737,0.7097,0.8407
999,10,40,1,6,0.8772,0.625,0.9756,0.7407,0.9345
1000,13,34,3,7,0.8246,0.65,0.9189,0.7222,0.85
