round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
389,13,50,1,3,0.9403,0.8125,0.9804,0.8667,0.9804
390,12,46,2,7,0.8657,0.6316,0.9583,0.7273,0.9145
391,12,45,4,6,0.8507,0.6667,0.9184,0.7059,0.915
392,17,41,1,8,0.8657,0.68,0.9762,0.7907,0.8743
393,15,41,0,11,0.8358,0.5769,1.0,0.7317,0.9024
394,16,46,0,5,0.9254,0.7619,1.0,0.8649,0.9451
395,10,45,3,9,0.8209,0.5263,0.9375,0.625,0.8476
396,25,35,3,4,0.8955,0.8621,0.9211,0.8772,0.9265
397,15,46,0,6,0.9104,0.7143,1.0,0.8333,0.9431
398,9,49,2,7,0.8657,0.5625,0.9608,0.6667,0.886
399,19,43,0,5,0.9254,0.7917,1.0,0.8837,0.9428
400,16,37,3,11,0.791,0.5926,0.925,0.6957,0.7509
401,8,48,0,11,0.8358,0.4211,1.0,0.5926,0.7851
402,20,35,2,10,0.8209,0.6667,0.9459,0.7692,0.8514
403,11,42,1,13,0.791,0.4583,0.9767,0.6111,0.9021
404,12,40,2,13,0.7761,0.48,0.9524,0.6154,0.7848
405,14,44,0,9,0.8657,0.6087,1.0,0.7568,0.9575
406,20,39,2,6,0.8806,0.7692,0.9512,0.8333,0.9775
407,13,50,0,4,0.9403,0.7647,1.0,0.8667,0.9459
408,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.92
409,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.7371
410,15,40,1,11,0.8209,0.5769,0.9756,0.7143,0.8846
411,13,46,1,7,0.8806,0.65,0.9787,0.7647,0.8149
412,22,41,1,3,0.9403,0.88,0.9762,0.9167,0.9638
413,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.8323
414,14,39,0,14,0.791,0.5,1.0,0.6667,0.946
415,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.8949
416,11,51,1,4,0.9254,0.7333,0.9808,0.8148,0.9692
417,10,50,2,5,0.8955,0.6667,0.9615,0.7407,0.9321
418,8,49,0,10,0.8507,0.4444,1.0,0.6154,0.8209
419,20,36,2,9,0.8358,0.6897,0.9474,0.7843,0.9383
420,9,51,1,6,0.8955,0.6,0.9808,0.72,0.9654
421,18,37,1,11,0.8209,0.6207,0.9737,0.75,0.9038
422,12,44,0,11,0.8358,0.5217,1.0,0.6857,0.9437
423,16,41,0,10,0.8507,0.6154,1.0,0.7619,0.8443
424,12,42,2,11,0.806,0.5217,0.9545,0.6486,0.8508
425,16,38,2,11,0.806,0.5926,0.95,0.7111,0.8
426,14,45,1,7,0.8806,0.6667,0.9783,0.7778,0.941
427,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.9229
428,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.9585
429,15,46,0,6,0.9104,0.7143,1.0,0.8333,0.9244
430,10,45,0,12,0.8209,0.4545,1.0,0.625,0.8646
431,16,46,0,5,0.9254,0.7619,1.0,0.8649,0.8344
432,17,47,2,1,0.9552,0.9444,0.9592,0.9189,0.9932
433,12,43,2,10,0.8209,0.5455,0.9556,0.6667,0.8485
434,17,41,0,9,0.8657,0.6538,1.0,0.7907,0.879
435,5,50,1,11,0.8209,0.3125,0.9804,0.4545,0.8333
436,13,42,1,11,0.8209,0.5417,0.9767,0.6842,0.8469
437,10,44,1,12,0.806,0.4545,0.9778,0.6061,0.9162
438,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.8458
439,17,36,4,10,0.791,0.6296,0.9,0.7083,0.7537
440,18,41,1,7,0.8806,0.72,0.9762,0.8182,0.8619
441,15,46,0,6,0.9104,0.7143,1.0,0.8333,0.8882
442,17,42,1,7,0.8806,0.7083,0.9767,0.8095,0.937
443,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.8212
444,13,44,1,9,0.8507,0.5909,0.9778,0.7222,0.8737
445,20,39,0,8,0.8806,0.7143,1.0,0.8333,0.9267
446,18,44,0,5,0.9254,0.7826,1.0,0.878,0.9466
447,18,35,1,13,0.791,0.5806,0.9722,0.72,0.9427
448,20,36,0,11,0.8358,0.6452,1.0,0.7843,0.9077
449,17,38,2,10,0.8209,0.6296,0.95,0.7391,0.8241
450,12,43,1,11,0.8209,0.5217,0.9773,0.6667,0.8735
451,17,40,1,9,0.8507,0.6538,0.9756,0.7727,0.8537
452,17,36,1,13,0.791,0.5667,0.973,0.7083,0.8532
453,16,40,1,10,0.8358,0.6154,0.9756,0.7442,0.9306
454,19,42,0,6,0.9104,0.76,1.0,0.8636,0.9238
455,8,48,2,9,0.8358,0.4706,0.96,0.5926,0.8494
456,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9182
457,11,48,1,7,0.8806,0.6111,0.9796,0.7333,0.7381
458,12,41,1,13,0.791,0.48,0.9762,0.6316,0.9371
459,15,39,3,10,0.806,0.6,0.9286,0.6977,0.8257
460,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9424
461,19,39,1,8,0.8657,0.7037,0.975,0.8085,0.9556
462,20,41,1,5,0.9104,0.8,0.9762,0.8696,0.92
463,21,39,0,7,0.8955,0.75,1.0,0.8571,0.8965
464,12,44,2,9,0.8358,0.5714,0.9565,0.6857,0.8323
465,18,39,2,8,0.8507,0.6923,0.9512,0.7826,0.8884
466,12,41,0,14,0.791,0.4615,1.0,0.6316,0.8546
467,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9141
468,14,48,0,5,0.9254,0.7368,1.0,0.8485,0.9638
469,17,44,0,6,0.9104,0.7391,1.0,0.85,0.9121
470,17,41,0,9,0.8657,0.6538,1.0,0.7907,0.9259
471,16,39,2,10,0.8209,0.6154,0.9512,0.7273,0.8837
472,26,34,1,6,0.8955,0.8125,0.9714,0.8814,0.9214
473,11,49,0,7,0.8955,0.6111,1.0,0.7586,0.9104
474,12,44,3,8,0.8358,0.6,0.9362,0.6857,0.8245
475,24,37,0,6,0.9104,0.8,1.0,0.8889,0.9523
476,14,48,0,5,0.9254,0.7368,1.0,0.8485,0.9221
477,19,41,0,7,0.8955,0.7308,1.0,0.8444,0.9484
478,20,37,0,10,0.8507,0.6667,1.0,0.8,0.9505
479,14,47,1,5,0.9104,0.7368,0.9792,0.8235,0.9079
480,21,38,3,5,0.8806,0.8077,0.9268,0.84,0.94
481,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.9182
482,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.9585
483,12,45,1,9,0.8507,0.5714,0.9783,0.7059,0.9151
484,14,42,1,10,0.8358,0.5833,0.9767,0.7179,0.9283
485,10,45,3,9,0.8209,0.5263,0.9375,0.625,0.7752
486,10,51,1,5,0.9104,0.6667,0.9808,0.7692,0.9269
487,11,49,2,5,0.8955,0.6875,0.9608,0.7586,0.9105
488,17,38,3,9,0.8209,0.6538,0.9268,0.7391,0.8865
489,22,33,3,9,0.8209,0.7097,0.9167,0.7857,0.853
490,15,37,1,14,0.7761,0.5172,0.9737,0.6667,0.8975
491,18,33,3,13,0.7612,0.5806,0.9167,0.6923,0.871
492,19,37,2,9,0.8358,0.6786,0.9487,0.7755,0.8562
493,17,44,2,4,0.9104,0.8095,0.9565,0.85,0.9006
494,15,42,1,9,0.8507,0.625,0.9767,0.75,0.8576
495,11,48,0,8,0.8806,0.5789,1.0,0.7333,0.8816
496,16,45,0,6,0.9104,0.7273,1.0,0.8421,0.9626
497,14,49,0,4,0.9403,0.7778,1.0,0.875,0.966
498,11,46,1,9,0.8507,0.55,0.9787,0.6875,0.7894
499,19,38,2,8,0.8507,0.7037,0.95,0.7917,0.9046
500,14,47,0,6,0.9104,0.7,1.0,0.8235,0.8479
501,26,35,0,6,0.9104,0.8125,1.0,0.8966,0.9598
502,18,42,3,4,0.8955,0.8182,0.9333,0.8372,0.9091
503,13,45,2,7,0.8657,0.65,0.9574,0.7429,0.8798
504,21,40,1,5,0.9104,0.8077,0.9756,0.875,0.9465
505,14,43,0,10,0.8507,0.5833,1.0,0.7368,0.8585
506,21,43,0,3,0.9552,0.875,1.0,0.9333,0.9738
507,19,40,0,8,0.8806,0.7037,1.0,0.8261,0.8796
508,13,43,3,8,0.8358,0.619,0.9348,0.7027,0.7867
509,15,46,0,6,0.9104,0.7143,1.0,0.8333,0.9689
510,12,49,0,6,0.9104,0.6667,1.0,0.8,0.8912
511,18,38,2,9,0.8358,0.6667,0.95,0.766,0.8963
512,14,46,0,7,0.8955,0.6667,1.0,0.8,0.8872
513,17,39,1,10,0.8358,0.6296,0.975,0.7556,0.8546
514,17,46,0,4,0.9403,0.8095,1.0,0.8947,0.9627
515,18,44,1,4,0.9254,0.8182,0.9778,0.878,0.9404
516,17,43,0,7,0.8955,0.7083,1.0,0.8293,0.9574
517,13,46,2,6,0.8806,0.6842,0.9583,0.7647,0.8673
518,10,36,2,19,0.6866,0.3448,0.9474,0.4878,0.7804
